cluster,etiqueta,modelo,trial,cv_wmape_val,wmape_train,wmape_val,wmape_test,r2_train,r2_val,r2_test,gap_r2_train_test,gap_r2_train_val,t_fit_full_s,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_min_child_weight,param_random_state,param_n_jobs,param_early_stopping_rounds
1,Zona templada húmeda,XGBoost,11,0.7673655248409376,0.47590609703192294,0.7504996790413723,0.6598786848660184,0.9965509372985086,0.9930267168828083,0.9934262192146486,0.0031247180838600563,0.00352422041570033,4.155029058456421,600,4,0.1,0.9753133450249952,0.6107578156865177,0.050833138454591725,6.215530074299511,1,42,-1,30
1,Zona templada húmeda,XGBoost,15,0.7674635468946422,0.49731443191976193,0.6586670100496189,0.6805626607758885,0.9960247477342918,0.9920179940937804,0.9925308400037979,0.0034939077304939614,0.004006753640511396,5.310769557952881,600,4,0.1,0.8559522642147737,0.7697638732964056,0.0020751340964820443,0.21565152820929345,30,42,-1,30
1,Zona templada húmeda,XGBoost,12,0.7783728426312607,0.4712329561120843,0.7322222650457834,0.6493725400886436,0.9965720836843973,0.9928602833111658,0.9935293611499011,0.0030427225344962228,0.0037118003732314886,4.915028810501099,600,4,0.1,0.9217955457329563,0.6080049484613111,0.045949572624124455,8.949770814150991,1,42,-1,30
1,Zona templada húmeda,XGBoost,10,0.786110116304168,0.42567832799688343,0.6687100373100922,0.6088266923794091,0.9972130423394063,0.9950056906878493,0.9942836186725127,0.002929423666893638,0.0022073516515570546,4.137607574462891,600,4,0.1,0.9985869401667492,0.6116017598194887,0.030652380702064132,1.3459504986458228,2,42,-1,30
1,Zona templada húmeda,XGBoost,18,0.7917232519414319,0.587378282649651,0.6225131610066809,0.7692059980767111,0.9946665950256453,0.9935992824819627,0.9910346308444389,0.0036319641812063708,0.0010673125436825304,3.372015953063965,400,4,0.1,0.8128935583090063,0.931405109563155,0.17640579425044042,0.010038480737765669,12,42,-1,30
1,Zona templada húmeda,XGBoost,8,0.89320900360535,0.6282590646704949,0.6330720691190739,0.8620447722101443,0.9928658572286592,0.99230462117856,0.9883365083958839,0.004529348832775226,0.0005612360500991675,2.0845069885253906,200,6,0.05,0.6872507570763128,0.9550286683385423,0.002355133533652847,0.025477000449889924,22,42,-1,30
1,Zona templada húmeda,XGBoost,16,0.9032609725229708,0.6898811476911952,0.7010774159049876,0.9038659335992789,0.9928834620646895,0.994010460555807,0.9877772020125042,0.005106260052185285,-0.0011269984911175257,4.5936596393585205,600,3,0.1,0.9251910827312279,0.860478902500752,0.00567119111633648,0.0010428395278819756,6,42,-1,30
1,Zona templada húmeda,XGBoost,3,1.134643344442926,0.7795219512637143,0.8298004763424615,1.0775345612832512,0.9880342231676571,0.9900672323326172,0.9814855597287699,0.006548663438887159,-0.0020330091649600757,1.8250093460083008,200,6,0.05,0.6674778596815268,0.8810437146725781,1.3058085529197774,0.0015921830172337889,20,42,-1,30
1,Zona templada húmeda,XGBoost,0,1.349467173649278,0.9161762693410385,1.1267400049983454,1.1170309702606516,0.9847739756781397,0.9842346254124407,0.9798897296770829,0.004884246001056858,0.0005393502656990679,3.720714569091797,600,4,0.05,0.9845071670998313,0.7857213987966966,5.480773265461777,0.05289612652741443,13,42,-1,30
1,Zona templada húmeda,XGBoost,19,1.5287892239745162,1.301312288117946,1.5140522527069646,1.5451837441054423,0.9758823640226019,0.9771228523335256,0.9674157881483226,0.008466575874279236,-0.0012404883109237153,1.69260573387146,200,3,0.1,0.7665730219898176,0.8286876679010792,0.011266366336480444,0.012186000955519284,16,42,-1,30
